Order_ID,Customer_ID,Order_Date,Quantity,Product_ID
37873,19400,4/12/2023,8,A
37874,32905,9/26/2022,71,A
37875,19221,8/18/2022,46,I
37876,44890,5/25/2023,55,F
37877,29422,1/10/2023,27,B
37878,18966,4/7/2023,80,J
37879,81133,1/9/2024,84,C
37880,71611,10/19/2022,15,D
37881,54035,2/23/2024,35,G
37882,99669,12/8/2023,34,B
37883,825,3/1/2023,53,F
37884,22975,1/9/2024,63,F
37885,1742,4/28/2022,2,E
37886,78996,1/13/2024,88,D
37887,88939,6/24/2023,5,B
37888,1110,11/23/2022,99,J
37889,83447,1/5/2023,4,I
37890,62974,6/2/2023,95,A
37891,82828,2/7/2024,42,H
37892,28198,8/12/2023,51,J
37893,47918,11/27/2022,78,F
37894,44654,1/10/2024,46,D
37895,76971,10/19/2022,18,C
37896,68428,9/9/2023,49,F
37897,94143,11/23/2023,66,A
37898,86861,12/11/2022,31,A
37899,35218,8/3/2022,27,A
37900,86524,6/27/2022,25,G
37901,64058,7/20/2022,20,H
37902,98011,10/26/2023,72,C
37903,46065,3/14/2023,79,D
37904,21013,2/17/2024,4,G
37905,7769,6/30/2022,72,C
37906,20609,7/9/2022,85,I
37907,13369,1/18/2023,89,J
37908,4283,12/30/2022,57,H
37909,73556,5/21/2023,68,D
37910,13825,8/13/2023,81,J
37911,55567,5/15/2023,25,G
37912,58934,8/31/2023,39,J
37913,19594,8/4/2022,9,F
37914,3950,10/2/2022,22,H
37915,71483,12/15/2023,36,C
37916,64415,11/26/2022,43,F
37917,12845,6/6/2023,35,C
37918,27100,7/21/2023,66,G
37919,48716,12/28/2023,86,A
37920,98614,7/21/2023,66,E
37921,12475,6/25/2022,81,D
37922,56182,11/17/2023,47,G
37923,55736,11/29/2023,7,E
37924,94234,8/26/2022,81,A
37925,90520,3/7/2024,82,E
37926,75278,7/3/2023,65,B
37927,23821,1/7/2024,11,D
37928,53414,7/15/2022,22,D
37929,77457,4/30/2022,65,H
37930,8566,4/15/2022,39,D
37931,14940,12/13/2022,22,C
37932,58525,11/12/2023,97,A
37933,12964,6/16/2023,54,B
37934,55310,12/4/2023,49,A
37935,66273,1/2/2024,84,I
37936,2880,10/29/2022,33,C
37937,39038,4/29/2023,18,A
37938,89598,12/13/2023,31,I
37939,85708,7/5/2022,82,D
37940,21710,3/13/2022,73,C
37941,8265,9/21/2022,99,E
37942,44797,9/10/2023,30,F
37943,94703,10/13/2022,79,E
37944,42975,7/26/2023,30,D
37945,64991,6/17/2023,72,B
37946,4405,7/10/2023,8,G
37947,52997,2/26/2023,45,D
37948,69464,12/11/2023,23,C
37949,18009,11/11/2023,78,D
37950,89269,4/18/2023,4,J
37951,80258,8/6/2022,42,C
37952,9534,3/14/2023,72,D
37953,6854,10/18/2022,98,B
37954,46971,1/3/2023,39,A
37955,33693,8/22/2023,87,C
37956,89078,2/19/2023,84,G
37957,25645,8/8/2023,90,F
37958,4267,2/21/2024,83,A
37959,17486,10/18/2023,91,B
37960,84705,7/20/2023,51,J
37961,84871,4/25/2022,68,F
37962,98576,2/20/2024,37,G
37963,33600,5/3/2023,27,B
37964,76138,10/27/2023,92,F
37965,52490,9/3/2023,6,G
37966,75673,3/20/2022,12,J
37967,85707,9/21/2023,77,B
37968,57517,6/29/2022,37,E
37969,83013,3/24/2023,100,I
37970,93899,9/18/2023,48,H
37971,7722,10/13/2023,41,G
37972,66480,10/5/2023,7,B
37973,45282,4/25/2022,28,G
37974,59958,7/20/2023,60,C
37975,41299,8/15/2023,83,H
37976,94811,6/14/2022,35,G
37977,90178,6/27/2023,78,J
37978,50684,11/8/2023,63,A
37979,2603,10/7/2022,59,I
37980,77016,3/27/2023,87,B
37981,33366,9/3/2022,98,J
37982,97860,6/29/2023,98,D
37983,79001,8/10/2022,3,B
37984,14443,7/12/2023,72,H
37985,73223,12/4/2023,47,H
37986,73123,12/21/2023,71,E
37987,75851,10/25/2023,67,D
37988,12081,4/23/2022,90,I
37989,15625,9/22/2022,67,G
37990,77899,10/23/2022,92,D
37991,51373,4/1/2022,5,D
37992,18918,8/19/2022,99,I
37993,64066,7/5/2022,1,C
37994,81958,10/27/2022,10,D
37995,56364,11/8/2023,18,E
37996,89248,6/1/2022,72,C
37997,56120,1/9/2024,42,A
37998,13865,6/20/2022,63,E
37999,10662,7/25/2023,28,E
38000,5277,6/5/2023,67,D
38001,78900,7/24/2023,67,H
38002,30142,3/1/2023,16,E
38003,38687,11/15/2023,63,I
38004,96895,2/9/2023,89,D
38005,70630,7/23/2023,71,I
38006,76884,7/18/2023,52,A
38007,44396,8/7/2023,79,H
38008,35694,5/11/2022,11,F
38009,75864,12/6/2023,71,G
38010,98174,5/14/2023,15,D
38011,71317,4/19/2023,89,H
38012,68393,7/22/2023,42,A
38013,91317,10/29/2022,71,B
38014,83355,12/9/2023,89,E
38015,24576,2/11/2023,53,H
38016,1269,8/19/2023,55,D
38017,51721,12/5/2022,66,D
38018,33773,8/30/2023,66,H
38019,22640,3/30/2022,14,B
38020,3519,5/20/2023,8,A
38021,98785,4/3/2023,63,J
38022,9554,9/27/2023,10,D
38023,4892,10/23/2022,54,J
38024,17222,1/18/2024,71,A
38025,8414,5/8/2022,43,H
38026,74939,12/13/2022,60,G
38027,36735,4/12/2023,22,A
38028,18536,10/30/2023,72,B
38029,53452,3/27/2022,46,F
38030,80020,5/18/2023,86,C
38031,50960,12/12/2023,15,B
38032,8631,3/1/2023,54,E
38033,49750,1/21/2024,20,B
38034,97908,7/23/2022,49,J
38035,31921,5/3/2022,12,E
38036,61648,11/22/2022,14,E
38037,56381,7/12/2022,39,I
38038,1641,8/10/2023,2,G
38039,3953,11/29/2023,84,A
38040,58315,7/21/2023,19,H
38041,13780,6/26/2023,30,C
38042,17457,2/28/2023,86,J
38043,38606,11/9/2022,98,F
38044,51081,12/28/2022,9,A
38045,29174,11/4/2023,6,D
38046,28895,4/5/2023,9,F
38047,17527,10/4/2022,30,H
38048,35289,6/9/2022,91,G
38049,86793,5/30/2023,38,C
38050,35030,10/8/2022,15,I
38051,40190,5/23/2022,94,F
38052,84410,9/8/2023,55,D
38053,42704,10/20/2022,26,G
38054,84256,6/20/2022,56,F
38055,10940,6/30/2022,31,J
38056,95080,1/13/2023,98,F
38057,61550,5/10/2023,76,J
38058,44199,9/2/2023,56,H
38059,19800,2/19/2023,90,A
38060,76736,7/3/2023,70,C
38061,53518,2/25/2024,2,E
38062,33615,6/29/2022,52,G
38063,27,5/28/2022,64,H
38064,80479,2/13/2024,49,F
38065,78954,1/22/2024,5,A
38066,69606,1/24/2023,74,B
38067,2577,1/19/2024,91,B
38068,9535,7/3/2022,50,G
38069,93274,8/25/2022,99,H
38070,93052,6/26/2022,8,D
38071,53007,4/5/2023,61,E
38072,84742,2/25/2023,38,I
38073,75357,9/12/2023,46,A
38074,17859,6/27/2022,13,I
38075,65387,12/15/2022,67,G
38076,61353,7/29/2022,20,G
38077,15837,1/7/2024,39,H
38078,8716,9/24/2023,4,E
38079,86155,3/21/2022,80,A
38080,42090,2/8/2024,100,D
38081,20346,8/26/2022,88,H
38082,77760,8/15/2022,70,C
38083,13938,6/17/2022,73,D
38084,86221,2/4/2023,16,B
38085,82451,2/5/2023,28,H
38086,85567,9/6/2022,69,A
38087,78953,12/7/2023,97,C
38088,5561,12/5/2022,33,F
38089,69996,12/1/2022,33,I
38090,47339,11/15/2023,82,E
38091,98423,6/29/2022,60,H
38092,2893,1/3/2024,69,C
38093,99209,7/15/2022,54,J
38094,90033,9/10/2023,29,H
38095,66371,6/3/2023,2,A
38096,65525,8/27/2023,16,E
38097,64448,10/9/2022,10,B
38098,73945,2/23/2022,76,J
38099,2822,5/11/2023,61,H
38100,25499,1/26/2024,51,A
38101,4904,12/14/2023,14,I
38102,47755,7/3/2023,71,G
38103,94463,10/20/2022,62,D
38104,52446,2/10/2023,74,D
38105,24982,7/4/2022,46,A
38106,73318,2/1/2023,78,J
38107,2417,9/3/2022,21,H
38108,8848,4/10/2023,78,J
38109,25142,2/28/2022,11,C
38110,52815,3/13/2022,6,D
38111,25102,2/6/2023,77,G
38112,6739,3/13/2022,93,J
38113,96769,9/7/2023,53,C
38114,10640,4/13/2022,17,H
38115,71667,8/3/2023,3,C
38116,75813,2/3/2024,95,A
38117,21629,1/28/2023,71,E
38118,65316,1/13/2023,89,B
38119,10498,5/13/2023,31,H
38120,33331,5/24/2023,28,J
38121,17778,4/29/2022,2,A
38122,26897,12/21/2023,2,E
38123,80969,11/7/2022,21,E
38124,71009,8/21/2022,2,G
38125,69437,5/4/2022,24,C
38126,31441,11/10/2022,61,J
38127,46427,11/10/2022,20,D
38128,5761,7/10/2022,24,C
38129,20569,10/4/2023,54,A
38130,37828,11/1/2023,12,J
38131,37306,12/27/2023,7,I
38132,3978,11/15/2023,14,B
38133,24110,9/29/2022,24,J
38134,92130,9/12/2023,62,E
38135,40313,4/21/2023,63,J
38136,55918,4/13/2023,73,A
38137,51873,4/1/2022,80,B
38138,87055,10/16/2023,22,D
38139,81129,12/29/2023,31,J
38140,58761,2/18/2023,81,B
38141,86180,9/26/2022,94,J
38142,17157,12/5/2023,18,H
38143,94146,11/1/2022,2,E
38144,91467,8/4/2023,17,D
38145,76554,8/26/2023,43,G
38146,8343,8/26/2022,6,D
38147,57972,7/20/2023,74,G
38148,50919,8/9/2023,93,J
38149,38427,8/24/2023,35,H
38150,27224,7/23/2022,66,I
38151,6213,3/6/2023,47,D
38152,74993,10/12/2022,56,H
38153,63928,4/12/2023,21,G
38154,4656,12/25/2023,17,B
38155,99368,11/28/2023,64,D
38156,47993,9/11/2022,100,B
38157,73001,2/22/2024,88,A
38158,10396,12/10/2023,4,C
38159,56880,1/11/2024,85,D
38160,13203,6/8/2022,33,B
38161,58598,9/19/2022,99,G
38162,45278,8/2/2023,37,B
38163,3890,7/14/2022,2,I
38164,58216,10/20/2022,13,H
38165,69751,2/7/2023,96,G
38166,25206,10/7/2023,75,F
38167,52986,2/14/2024,78,I
38168,9141,12/2/2023,36,H
38169,71087,10/8/2022,96,E
38170,2625,5/12/2022,5,D
38171,95902,12/24/2022,88,B
38172,91691,7/5/2022,92,G
38173,58410,8/10/2022,75,A
38174,21554,5/21/2022,92,E
38175,81656,7/11/2022,73,C
38176,98730,3/1/2022,59,A
38177,31469,10/14/2022,94,F
38178,68448,4/1/2023,22,D
38179,81831,10/18/2023,77,J
38180,13888,8/23/2023,99,F
38181,26230,10/16/2022,32,H
38182,83463,2/19/2024,81,F
38183,85942,1/26/2023,100,I
38184,14190,10/3/2023,74,F
38185,19740,9/8/2023,62,D
38186,76843,10/19/2022,52,B
38187,45881,11/1/2023,36,G
38188,7478,7/29/2022,89,G
38189,64463,12/7/2022,12,J
38190,42814,1/12/2024,95,J
38191,86141,6/9/2022,52,H
38192,71253,1/13/2023,91,E
38193,31072,10/22/2023,52,E
38194,43781,1/8/2023,75,J
38195,79467,10/10/2022,56,E
38196,55273,1/4/2023,89,B
38197,85007,4/29/2022,12,C
38198,58997,5/29/2022,91,B
38199,43233,6/12/2023,47,H
38200,5133,8/29/2022,71,I
38201,14836,3/31/2022,85,B
38202,35783,1/5/2023,70,J
38203,62078,5/1/2023,89,B
38204,77563,7/28/2023,8,J
38205,90056,8/11/2022,60,C
38206,41034,9/5/2022,65,C
38207,5830,5/14/2022,49,C
38208,35056,5/25/2023,12,B
38209,83388,12/9/2023,6,F
38210,59329,1/14/2024,25,C
38211,36849,11/5/2023,27,A
38212,47598,1/25/2024,93,H
38213,49028,3/22/2023,44,C
38214,73693,12/10/2022,82,E
38215,43400,7/16/2023,79,C
38216,20211,3/17/2022,25,I
38217,45489,12/16/2023,98,G
38218,18714,5/22/2023,48,E
38219,91669,9/8/2023,69,D
38220,34428,6/24/2022,90,E
38221,18952,1/28/2023,45,I
38222,91208,4/10/2022,13,H
38223,10375,1/27/2023,6,A
38224,61452,10/29/2022,48,A
38225,61142,3/23/2022,1,D
38226,20091,3/4/2023,12,J
38227,87185,9/15/2022,15,H
38228,1063,3/28/2023,52,C
38229,32210,4/28/2023,22,A
38230,27165,12/28/2023,29,H
38231,22054,3/22/2022,23,G
38232,23787,5/12/2022,87,F
38233,66462,4/11/2023,59,C
38234,69485,9/12/2023,15,J
38235,80240,3/23/2022,71,B
38236,28062,8/16/2023,88,A
38237,28952,3/24/2022,24,E
38238,4809,3/20/2022,93,G
38239,53739,1/11/2024,6,E
38240,20843,4/2/2023,54,H
38241,89132,6/20/2022,38,D
38242,10524,4/25/2022,55,G
38243,86128,8/29/2022,70,F
38244,6010,5/11/2022,32,D
38245,92775,6/27/2023,12,G
38246,53653,3/6/2022,46,J
38247,84834,9/6/2023,55,F
38248,69180,11/17/2022,34,F
38249,14460,5/26/2023,92,I
38250,48539,12/17/2023,15,B
38251,24229,8/27/2023,35,I
38252,76208,6/28/2023,92,I
38253,14678,5/28/2022,82,B
38254,14404,7/14/2023,43,H
38255,45723,1/8/2023,21,G
38256,9348,12/30/2022,55,I
38257,13516,3/4/2022,47,I
38258,6108,1/2/2023,41,J
38259,82796,4/1/2023,23,B
38260,43466,6/5/2023,87,F
38261,55565,8/4/2022,33,I
38262,63833,6/29/2023,13,G
38263,66538,6/15/2022,23,I
38264,32746,9/23/2023,71,C
38265,50150,5/8/2022,39,G
38266,3848,5/11/2023,4,A
38267,38013,3/1/2022,93,H
38268,4173,2/9/2024,61,C
38269,19064,1/30/2023,57,E
38270,2469,5/12/2023,90,G
38271,9957,10/15/2023,32,J
38272,47574,12/9/2023,65,H
38273,74394,11/10/2023,100,A
38274,68370,12/6/2023,65,D
38275,37204,11/25/2023,24,C
38276,48670,2/9/2024,76,H
38277,9078,6/11/2023,12,C
38278,2066,1/29/2024,69,E
38279,24506,5/9/2022,46,J
38280,88952,6/2/2023,99,A
38281,73828,12/28/2022,87,F
38282,94162,7/22/2022,19,I
38283,71,4/10/2023,55,C
38284,88988,12/22/2023,81,H
38285,478,6/15/2023,50,F
38286,3529,1/7/2024,89,G
38287,71047,11/30/2023,40,G
38288,86376,10/2/2022,37,G
38289,29467,12/27/2023,55,B
38290,45171,10/19/2023,28,A
38291,29854,2/6/2024,91,H
38292,63774,2/24/2024,73,C
38293,33621,5/11/2023,17,G
38294,41472,9/1/2023,52,F
38295,91176,8/6/2022,87,H
38296,99098,7/22/2023,17,J
38297,35697,3/14/2023,18,E
38298,25538,8/11/2023,55,F
38299,24605,3/3/2023,81,G
38300,5766,10/13/2023,21,C
38301,95988,5/9/2023,1,B
38302,38925,7/3/2023,13,I
38303,63905,9/9/2022,30,I
38304,78347,1/21/2024,22,G
38305,99338,4/16/2023,49,A
38306,40416,5/1/2023,5,H
38307,37779,2/4/2024,80,A
38308,19001,4/20/2022,34,A
38309,12643,11/15/2022,100,J
38310,68215,8/21/2023,45,I
38311,50184,2/20/2023,70,I
38312,401,5/15/2022,50,A
38313,92971,6/13/2022,74,D
38314,95439,7/22/2023,24,B
38315,56560,3/26/2022,6,D
38316,39694,11/12/2022,19,E
38317,84424,6/2/2022,73,E
38318,51986,5/9/2023,51,E
38319,64873,9/11/2023,89,H
38320,79282,10/12/2023,8,F
38321,95130,12/17/2023,47,D
38322,13140,3/19/2023,33,D
38323,36906,3/29/2022,63,B
38324,22747,1/27/2024,84,J
38325,38991,11/11/2023,33,B
38326,7839,10/14/2022,51,G
38327,55086,4/14/2022,3,B
38328,98385,10/7/2022,91,F
38329,83285,2/11/2023,11,I
38330,28617,4/22/2022,82,E
38331,3840,3/22/2022,42,C
38332,70192,3/20/2022,12,D
38333,7637,3/13/2023,89,G
38334,83686,3/5/2024,78,D
38335,58269,1/7/2023,39,E
38336,69765,8/24/2022,84,H
38337,92080,8/18/2023,27,D
38338,62177,6/14/2022,13,C
38339,63947,4/13/2022,22,F
38340,85600,8/9/2022,79,A
38341,58004,3/12/2023,1,G
38342,17107,6/23/2023,13,G
38343,74004,2/10/2023,73,D
38344,51807,1/8/2024,8,C
38345,24180,12/20/2023,22,G
38346,24442,11/7/2022,31,H
38347,62349,5/3/2022,28,C
38348,2744,5/13/2022,70,D
38349,83297,10/25/2023,84,G
38350,69245,4/22/2023,32,D
38351,84822,3/30/2022,93,D
38352,46167,3/31/2022,34,G
38353,84082,7/12/2022,74,F
38354,39906,6/10/2023,65,B
38355,20136,4/9/2023,62,H
38356,38578,3/22/2022,99,H
38357,28539,6/4/2023,79,G
38358,83894,7/27/2022,98,E
38359,3225,3/6/2024,63,C
38360,10841,1/2/2023,61,A
38361,87218,10/25/2022,1,F
38362,49611,11/1/2023,19,A
38363,39978,6/19/2022,12,C
38364,47488,11/17/2022,91,D
38365,19559,6/22/2023,30,J
38366,94977,5/15/2022,77,C
38367,88991,7/4/2022,69,E
38368,73991,2/28/2024,17,A
38369,89221,12/6/2023,49,E
38370,48525,8/9/2022,89,C
38371,34314,10/11/2023,60,J
38372,78403,6/11/2023,79,I
38373,22509,7/7/2023,30,A
38374,49959,3/19/2023,36,G
38375,12827,8/15/2022,9,B
38376,85408,12/25/2022,7,E
38377,7898,7/6/2023,98,I
38378,54489,1/2/2023,94,G
38379,95597,7/31/2023,67,F
38380,20123,9/25/2022,39,D
38381,59352,11/22/2022,5,H
38382,31405,6/28/2023,35,E
38383,77695,9/25/2022,95,E
38384,39247,7/12/2023,30,D
38385,56659,11/4/2023,61,H
38386,45708,11/14/2022,56,A
38387,62899,6/20/2023,75,B
38388,97104,3/14/2023,76,F
38389,93023,2/14/2024,93,F
38390,95972,7/11/2023,49,I
38391,44201,9/15/2022,72,H
38392,12591,11/16/2023,35,C
38393,69218,1/19/2024,49,F
38394,43123,8/15/2022,97,F
38395,71347,7/29/2022,27,A
38396,99696,7/1/2022,52,F
38397,44431,11/8/2023,65,C
38398,98757,3/30/2023,61,C
38399,25795,10/22/2022,62,H
38400,74500,1/7/2023,89,F
38401,7528,3/2/2023,95,C
38402,89086,8/16/2023,89,F
38403,27728,7/27/2022,10,J
38404,14557,1/4/2024,98,E
38405,34035,3/25/2022,8,C
38406,29406,8/25/2022,76,G
38407,39163,10/30/2023,75,C
38408,48536,11/21/2022,76,J
38409,29162,7/8/2022,76,C
38410,99185,9/23/2022,49,B
38411,61457,2/24/2022,6,F
38412,2224,12/2/2022,42,A
38413,91786,9/16/2023,16,F
38414,39487,12/8/2022,12,F
38415,1781,7/1/2022,7,A
38416,88614,3/5/2022,40,F
38417,79121,9/14/2022,72,F
38418,40930,12/7/2023,41,F
38419,60706,6/30/2023,60,B
38420,16290,7/8/2023,93,F
38421,73836,1/24/2023,60,C
38422,32943,2/14/2023,21,F
38423,71481,12/28/2023,95,F
38424,35624,4/27/2023,40,B
38425,65847,1/15/2023,76,H
38426,32159,5/10/2023,44,D
38427,97443,12/12/2022,50,H
38428,29930,8/3/2022,7,I
38429,21636,10/2/2023,58,E
38430,71705,9/17/2023,81,I
38431,51705,11/18/2022,17,C
38432,28155,7/12/2023,10,C
38433,21018,3/4/2023,48,D
38434,48105,7/3/2023,92,J
38435,96811,7/7/2023,8,A
38436,21687,12/8/2023,77,B
38437,30228,1/28/2023,83,I
38438,28006,10/15/2023,65,H
38439,31916,12/11/2023,59,G
38440,36146,11/11/2022,34,I
38441,47842,10/16/2023,54,C
38442,95896,1/27/2024,35,A
38443,43993,5/18/2022,89,A
38444,17454,2/20/2024,96,I
38445,38191,9/2/2023,37,F
38446,15316,9/28/2022,38,F
38447,48134,8/2/2023,29,B
38448,29817,12/16/2023,55,I
38449,97585,8/19/2023,74,H
38450,93037,3/28/2022,12,G
38451,82739,3/25/2022,85,J
38452,1700,9/12/2022,14,C
38453,43662,7/21/2022,14,C
38454,64004,8/20/2023,73,F
38455,99984,6/26/2023,46,D
38456,89717,7/8/2023,78,E
38457,55215,4/7/2023,7,D
38458,58212,4/19/2023,1,G
38459,14165,10/4/2022,17,H
38460,16004,1/1/2024,59,E
38461,21097,10/24/2023,6,H
38462,62024,6/15/2022,41,F
38463,51998,9/13/2022,81,E
38464,71127,12/12/2023,99,B
38465,33903,9/20/2022,77,F
38466,16939,9/4/2023,17,B
38467,86760,2/3/2024,68,C
38468,28,7/1/2022,81,J
38469,11783,3/4/2022,58,E
38470,78503,6/10/2022,55,I
38471,6745,8/17/2023,50,F
38472,10295,4/25/2023,52,H
38473,67487,3/3/2023,11,J
38474,86068,1/3/2023,52,E
38475,71616,3/8/2023,34,E
38476,15678,9/4/2022,21,J
38477,5252,1/14/2024,55,E
38478,23943,8/26/2023,68,I
38479,6415,9/26/2022,32,A
38480,25660,2/23/2024,81,D
38481,56065,3/3/2024,21,G
38482,72568,11/3/2023,77,E
38483,49450,4/22/2022,60,D
38484,18632,8/17/2023,63,D
38485,36916,5/22/2023,65,B
38486,26805,9/20/2022,74,E
38487,73829,2/19/2024,86,G
38488,47519,8/10/2023,99,A
38489,79185,12/8/2022,26,C
38490,35495,1/6/2024,70,B
38491,91770,12/15/2022,24,A
38492,39770,2/17/2023,96,G
38493,92957,4/20/2022,43,F
38494,34061,12/18/2022,43,I
38495,95737,12/15/2022,82,A
38496,96615,3/6/2023,1,C
38497,63371,4/21/2022,94,J
38498,98159,9/27/2023,71,J
38499,57918,12/1/2023,27,B
38500,8303,7/11/2022,46,J
38501,185,2/23/2023,18,D
38502,28890,5/14/2023,47,F
38503,63881,9/28/2022,13,C
38504,62859,6/13/2022,32,B
38505,6522,1/20/2024,16,C
38506,77193,6/17/2022,24,C
38507,75419,8/7/2022,59,E
38508,23982,11/26/2023,77,G
38509,21963,8/15/2023,17,C
38510,71662,10/8/2023,40,H
38511,29937,10/26/2022,5,B
38512,30783,12/7/2022,89,B
38513,36663,8/2/2023,86,G
38514,59451,4/18/2023,67,C
38515,28438,4/9/2022,62,E
38516,27014,11/3/2023,23,J
38517,36927,3/28/2022,93,C
38518,69566,3/29/2023,71,C
38519,78315,7/27/2022,2,B
38520,18023,11/18/2022,57,I
38521,91228,2/6/2023,98,J
38522,42372,5/27/2022,87,E
38523,19163,2/11/2023,30,J
38524,17766,7/29/2022,3,A
38525,61396,12/27/2023,81,G
38526,44298,12/28/2022,85,I
38527,70415,12/21/2022,64,D
38528,59846,8/10/2022,37,F
38529,59415,2/1/2023,70,C
38530,54143,2/15/2023,9,A
38531,74856,9/1/2023,51,E
38532,17823,10/29/2023,73,B
38533,89038,3/5/2023,61,C
38534,73923,1/9/2023,9,J
38535,12198,3/28/2022,52,E
38536,21166,5/20/2023,49,F
38537,47644,3/3/2023,39,F
38538,3486,10/23/2023,58,J
38539,48315,10/2/2022,4,H
38540,3511,11/17/2022,54,G
38541,13254,8/12/2023,23,E
38542,20819,10/16/2023,61,H
38543,45507,8/17/2022,34,D
38544,1096,5/20/2023,84,C
38545,20199,11/12/2022,93,E
38546,55370,6/17/2022,96,E
38547,58353,1/15/2023,79,H
38548,51520,9/3/2022,2,I
38549,20398,3/27/2023,29,F
38550,56750,7/2/2022,23,J
38551,48509,10/17/2023,36,J
38552,30717,11/22/2023,20,C
38553,8559,4/8/2023,75,A
38554,1863,9/26/2023,1,F
38555,93775,5/14/2022,98,G
38556,74733,9/2/2022,92,A
38557,85443,1/21/2024,73,J
38558,68202,7/21/2022,25,I
38559,81590,8/13/2022,35,B
38560,72288,1/23/2023,73,J
38561,51904,1/29/2024,67,E
38562,18480,10/19/2023,45,I
38563,50797,9/29/2022,46,H
38564,91662,8/31/2022,3,C
38565,24561,3/31/2023,39,A
38566,307,5/15/2022,4,H
38567,83439,12/24/2022,73,G
38568,30227,2/24/2022,57,B
38569,12969,11/4/2022,65,E
38570,63614,12/30/2023,71,C
38571,88623,4/7/2022,85,B
38572,4385,12/22/2022,28,I
38573,54736,10/29/2022,37,D
38574,54308,1/27/2023,14,C
38575,65434,5/23/2022,89,H
38576,20042,4/2/2022,4,H
38577,77110,9/18/2022,7,B
38578,99924,4/18/2022,28,D
38579,71209,7/24/2023,36,A
38580,11678,6/8/2022,37,C
38581,3562,10/6/2023,90,J
38582,11427,6/24/2023,65,G
38583,69547,11/3/2023,13,H
38584,57216,5/19/2022,62,J
38585,75386,2/21/2024,25,H
38586,11264,3/27/2023,100,F
38587,46749,7/9/2022,38,A
38588,8959,3/9/2023,76,I
38589,14778,6/19/2022,11,D
38590,2943,4/17/2022,29,F
38591,18547,10/16/2023,39,B
38592,45819,3/3/2024,36,E
38593,40025,4/9/2022,99,D
38594,63301,12/29/2022,65,G
38595,18346,3/28/2023,85,J
38596,37031,6/29/2023,89,E
38597,43238,12/8/2023,58,D
38598,78129,8/8/2023,88,C
38599,30011,2/6/2024,51,G
38600,43470,9/7/2023,71,J
38601,89032,11/20/2022,31,I
38602,58486,4/28/2023,55,A
38603,32481,10/11/2022,29,I
38604,92310,8/23/2022,29,D
38605,66493,6/20/2023,75,C
38606,29387,8/1/2022,51,B
38607,85197,9/20/2023,79,J
38608,52048,6/27/2022,24,F
38609,95541,9/15/2023,75,A
38610,70238,11/17/2023,11,F
38611,34626,7/8/2022,5,E
38612,10379,11/9/2023,82,J
38613,34654,3/17/2023,98,J
38614,13621,3/21/2023,86,A
38615,77872,6/30/2022,14,F
38616,2512,5/8/2022,68,G
38617,85998,12/25/2023,91,J
38618,79965,2/27/2023,88,A
38619,98694,4/15/2022,17,D
38620,98465,3/25/2023,29,F
38621,2192,11/20/2023,38,B
38622,86696,2/9/2024,74,F
38623,57175,10/29/2022,2,G
38624,5547,6/20/2022,1,F
38625,33313,7/3/2022,80,C
38626,67199,5/21/2022,8,G
38627,26759,2/5/2023,71,I
38628,73272,10/18/2023,3,C
38629,15514,1/3/2023,5,D
38630,93892,5/23/2022,89,C
38631,15079,12/21/2023,88,H
38632,72781,12/2/2023,11,I
38633,47586,9/30/2022,52,G
38634,37480,10/4/2022,76,J
38635,10626,6/2/2023,86,E
38636,6053,6/30/2023,83,H
38637,44487,10/20/2022,47,A
38638,78314,10/2/2023,3,H
38639,79232,2/20/2023,29,C
38640,45830,5/17/2022,35,B
38641,48044,7/3/2022,40,B
38642,22584,7/23/2023,76,G
38643,14570,12/5/2023,92,I
38644,20225,8/1/2023,62,D
38645,15044,11/24/2023,96,D
38646,57276,4/4/2023,5,C
38647,88786,6/3/2022,56,I
38648,36268,7/14/2022,100,H
38649,65488,11/21/2023,59,C
38650,27646,2/3/2024,8,C
38651,88098,8/1/2022,35,I
38652,38897,12/24/2022,91,I
38653,56933,9/8/2023,43,H
38654,29383,3/17/2023,72,A
38655,82254,8/31/2023,76,J
38656,53901,9/5/2023,19,F
38657,49548,9/10/2023,63,I
38658,63333,5/2/2023,36,E
38659,70790,10/26/2022,75,J
38660,27934,6/19/2022,10,B
38661,42889,4/29/2022,9,H
38662,66180,3/16/2023,95,D
38663,54888,6/29/2022,89,B
38664,23946,7/27/2023,83,H
38665,89313,3/13/2022,73,H
38666,4920,7/8/2022,39,B
38667,78675,1/8/2023,46,B
38668,96860,3/11/2023,9,I
38669,51615,4/2/2023,83,E
38670,73646,5/24/2023,84,B
38671,84105,2/18/2023,89,F
38672,24058,3/2/2024,100,D
38673,66801,9/21/2022,15,H
38674,57468,3/1/2022,81,A
38675,83190,5/15/2023,82,D
38676,31256,7/24/2023,74,J
38677,79396,9/7/2022,93,C
38678,49886,7/16/2022,90,E
38679,84049,1/25/2023,94,E
38680,49221,10/29/2023,24,J
38681,46589,6/18/2022,38,H
38682,59127,2/20/2024,5,D
38683,11235,3/14/2023,19,I
38684,12367,10/15/2022,67,D
38685,56154,7/13/2022,73,F
38686,86252,7/12/2023,58,E
38687,69411,10/31/2023,93,I
38688,83123,2/14/2024,88,G
38689,49100,10/13/2022,31,J
38690,28,7/3/2022,29,I
38691,79941,2/12/2024,58,B
38692,55067,9/9/2022,85,G
38693,86281,2/28/2023,86,A
38694,42406,1/31/2023,32,D
